12 16 28 #UTIL: 20250764
12 16 43 #UTIL: 20377837
17 28 43 #UTIL: 20460670
1 16 17 28 #UTIL: 20091846
1 16 28 43 #UTIL: 20268756
8 16 17 43 #UTIL: 20006562
12 15 16 43 #UTIL: 20127128
12 16 17 18 #UTIL: 20057297
12 16 17 21 #UTIL: 22736562
12 16 17 28 #UTIL: 24590862
12 16 17 31 #UTIL: 20589957
12 16 17 43 #UTIL: 25077018
12 16 18 28 #UTIL: 21646250
12 16 18 43 #UTIL: 21904514
12 16 21 28 #UTIL: 22735781
12 16 21 43 #UTIL: 23614746
12 16 25 28 #UTIL: 20509421
12 16 25 43 #UTIL: 20586514
12 16 28 31 #UTIL: 22090110
12 16 28 43 #UTIL: 24926680
12 16 31 43 #UTIL: 22127361
12 17 28 43 #UTIL: 21707426
12 21 28 43 #UTIL: 20007986
15 16 17 21 #UTIL: 20932542
15 16 17 28 #UTIL: 22152254
15 16 17 43 #UTIL: 22657425
15 16 18 43 #UTIL: 20097113
15 16 21 28 #UTIL: 20393158
15 16 21 43 #UTIL: 21232830
15 16 28 31 #UTIL: 20188446
15 16 28 43 #UTIL: 22091294
15 16 31 43 #UTIL: 20305010
17 18 28 43 #UTIL: 21668130
17 21 28 43 #UTIL: 22265204
17 21 31 43 #UTIL: 20069801
17 25 28 43 #UTIL: 20429463
17 28 31 43 #UTIL: 21876273
21 28 31 43 #UTIL: 20212689
12 16 25 28 31 43 #UTIL: 24710056
12 16 25 28 43 59 #UTIL: 20515778
12 16 27 28 31 43 #UTIL: 22605764
12 16 28 29 31 43 #UTIL: 23821667
12 16 28 31 38 43 #UTIL: 21824127
12 16 28 31 41 43 #UTIL: 22448323
12 16 28 31 43 59 #UTIL: 22818718
12 17 18 21 25 43 #UTIL: 20204044
12 17 18 21 27 43 #UTIL: 20490021
12 17 18 21 28 31 #UTIL: 22249868
12 17 18 21 28 43 #UTIL: 24400177
12 17 18 21 29 43 #UTIL: 20128907
12 17 18 21 31 43 #UTIL: 22673396
12 17 18 24 28 43 #UTIL: 20800330
12 17 18 25 28 43 #UTIL: 22384367
12 17 18 28 29 43 #UTIL: 21060290
12 17 18 28 31 43 #UTIL: 24227236
12 17 18 28 38 43 #UTIL: 20004690
12 17 21 24 28 43 #UTIL: 20722133
12 17 21 25 28 43 #UTIL: 21616290
12 17 21 25 31 43 #UTIL: 20002059
12 17 21 27 28 31 #UTIL: 20033220
12 17 21 27 28 43 #UTIL: 22006160
12 17 21 27 31 43 #UTIL: 20566169
12 17 21 28 29 43 #UTIL: 21545813
12 17 21 28 31 43 #UTIL: 24438803
12 17 21 28 43 59 #UTIL: 20284859
12 17 21 29 31 43 #UTIL: 20181441
12 17 24 28 31 43 #UTIL: 20919334
12 17 25 28 31 43 #UTIL: 22243959
12 17 27 28 31 43 #UTIL: 20007483
12 17 28 29 31 43 #UTIL: 21146296
12 17 28 31 43 59 #UTIL: 20305845
12 18 21 28 31 43 #UTIL: 22266630
12 18 25 28 31 43 #UTIL: 20269483
12 21 27 28 31 43 #UTIL: 20101336
14 15 16 17 18 21 #UTIL: 20671680
14 15 16 17 18 25 #UTIL: 21160990
14 15 16 17 18 28 #UTIL: 21703674
14 15 16 17 18 43 #UTIL: 22216678
14 15 16 17 21 25 #UTIL: 21144914
14 15 16 17 21 28 #UTIL: 21188019
14 15 16 17 21 31 #UTIL: 20481480
14 15 16 17 21 43 #UTIL: 22097206
14 15 16 17 25 28 #UTIL: 22371804
14 15 16 17 25 31 #UTIL: 20807635
14 15 16 17 25 43 #UTIL: 22837956
14 15 16 17 28 31 #UTIL: 21674659
14 15 16 17 28 43 #UTIL: 22871200
14 15 16 17 31 43 #UTIL: 21864731
14 15 16 18 21 43 #UTIL: 20384431
14 15 16 18 25 28 #UTIL: 20699445
14 15 16 18 25 43 #UTIL: 21068858
14 15 16 18 28 43 #UTIL: 21277938
14 15 16 18 31 43 #UTIL: 20031187
14 15 16 21 25 43 #UTIL: 20633993
14 15 16 21 28 43 #UTIL: 20417042
14 15 16 21 31 43 #UTIL: 20125343
14 15 16 25 28 31 #UTIL: 20605137
14 15 16 25 28 43 #UTIL: 21781215
14 15 16 25 31 43 #UTIL: 20645261
14 15 16 28 31 43 #UTIL: 21174274
14 16 17 18 21 28 #UTIL: 20605578
14 16 17 18 21 43 #UTIL: 21521679
14 16 17 18 25 28 #UTIL: 21293386
14 16 17 18 25 43 #UTIL: 21680101
14 16 17 18 28 31 #UTIL: 20939909
14 16 17 18 28 43 #UTIL: 22343230
14 16 17 18 31 43 #UTIL: 21131567
14 16 17 21 25 28 #UTIL: 20447257
14 16 17 21 25 43 #UTIL: 21205275
14 16 17 21 28 31 #UTIL: 20653119
14 16 17 21 28 43 #UTIL: 21447164
14 16 17 21 31 43 #UTIL: 21241989
14 16 17 25 28 31 #UTIL: 21206443
14 16 17 25 28 43 #UTIL: 22413988
14 16 17 25 31 43 #UTIL: 21266900
14 16 17 28 31 43 #UTIL: 22231548
14 16 18 21 28 43 #UTIL: 20001287
14 16 18 25 28 43 #UTIL: 20904230
14 16 18 28 31 43 #UTIL: 20630275
14 16 25 28 31 43 #UTIL: 20754802
15 16 17 18 21 25 #UTIL: 20417488
15 16 17 18 21 27 #UTIL: 21412789
15 16 17 18 21 28 #UTIL: 24401519
15 16 17 18 21 29 #UTIL: 20772343
15 16 17 18 21 31 #UTIL: 23599030
15 16 17 18 21 43 #UTIL: 25643938
15 16 17 18 24 28 #UTIL: 20632027
15 16 17 18 24 43 #UTIL: 21327518
15 16 17 18 25 28 #UTIL: 22007227
15 16 17 18 25 31 #UTIL: 20035146
15 16 17 18 25 43 #UTIL: 22411665
15 16 17 18 27 28 #UTIL: 20392166
15 16 17 18 27 43 #UTIL: 21274134
15 16 17 18 28 29 #UTIL: 21119758
15 16 17 18 28 31 #UTIL: 24611038
15 16 17 18 28 43 #UTIL: 26036692
15 16 17 18 29 43 #UTIL: 21965738
15 16 17 18 31 43 #UTIL: 25028556
15 16 17 18 38 43 #UTIL: 20508420
15 16 17 18 41 43 #UTIL: 20149515
15 16 17 18 43 59 #UTIL: 20506238
15 16 17 21 24 28 #UTIL: 20402230
15 16 17 21 24 43 #UTIL: 21537993
15 16 17 21 25 28 #UTIL: 21165068
15 16 17 21 25 31 #UTIL: 20297033
15 16 17 21 25 43 #UTIL: 21971622
15 16 17 21 27 28 #UTIL: 22241063
15 16 17 21 27 31 #UTIL: 21577519
15 16 17 21 27 43 #UTIL: 23509927
15 16 17 21 28 29 #UTIL: 21441673
15 16 17 21 28 31 #UTIL: 24638508
15 16 17 21 28 43 #UTIL: 25347333
15 16 17 21 28 59 #UTIL: 20000760
15 16 17 21 29 31 #UTIL: 20914903
15 16 17 21 29 43 #UTIL: 22741151
15 16 17 21 31 43 #UTIL: 25556728
15 16 17 21 38 43 #UTIL: 20514718
15 16 17 21 41 43 #UTIL: 20659485
15 16 17 21 43 59 #UTIL: 21130480
15 16 17 24 28 31 #UTIL: 20921608
15 16 17 24 28 43 #UTIL: 22054540
15 16 17 24 31 43 #UTIL: 21336718
15 16 17 25 28 31 #UTIL: 22046770
15 16 17 25 28 43 #UTIL: 23347639
15 16 17 25 31 43 #UTIL: 22133934
15 16 17 27 28 31 #UTIL: 20664603
15 16 17 27 28 43 #UTIL: 21757965
15 16 17 27 31 43 #UTIL: 21307269
15 16 17 28 29 31 #UTIL: 21380000
15 16 17 28 29 43 #UTIL: 22577148
15 16 17 28 31 41 #UTIL: 20228012
15 16 17 28 31 43 #UTIL: 26090638
15 16 17 28 31 59 #UTIL: 20248955
15 16 17 28 38 43 #UTIL: 20278203
15 16 17 28 41 43 #UTIL: 21358656
15 16 17 28 43 59 #UTIL: 21740930
15 16 17 29 31 43 #UTIL: 21941461
15 16 17 31 38 43 #UTIL: 20400126
15 16 17 31 41 43 #UTIL: 20576604
15 16 17 31 43 59 #UTIL: 21017461
15 16 18 21 25 43 #UTIL: 20231065
15 16 18 21 27 28 #UTIL: 20335491
15 16 18 21 27 43 #UTIL: 21423175
15 16 18 21 28 31 #UTIL: 22609480
15 16 18 21 28 43 #UTIL: 23534602
15 16 18 21 29 43 #UTIL: 20716948
15 16 18 21 31 43 #UTIL: 23379631
15 16 18 24 28 43 #UTIL: 20365675
15 16 18 25 28 31 #UTIL: 20227762
15 16 18 25 28 43 #UTIL: 21673215
15 16 18 25 31 43 #UTIL: 20245497
15 16 18 27 28 43 #UTIL: 20035397
15 16 18 28 29 43 #UTIL: 20782402
15 16 18 28 31 43 #UTIL: 24101665
15 16 18 28 43 59 #UTIL: 20087259
15 16 21 25 28 43 #UTIL: 20472692
15 16 21 25 31 43 #UTIL: 20036979
15 16 21 27 28 31 #UTIL: 20620462
15 16 21 27 28 43 #UTIL: 21504457
15 16 21 27 31 43 #UTIL: 21452012
15 16 21 28 29 43 #UTIL: 20686300
15 16 21 28 31 43 #UTIL: 23666151
15 16 21 29 31 43 #UTIL: 20730025
15 16 24 28 31 43 #UTIL: 20559762
15 16 25 28 31 43 #UTIL: 21629442
15 16 27 28 31 43 #UTIL: 20194866
15 16 28 29 31 43 #UTIL: 20924606
15 16 28 31 43 59 #UTIL: 20392074
15 17 18 21 28 31 #UTIL: 20059785
15 17 18 21 28 43 #UTIL: 21433253
15 17 18 21 31 43 #UTIL: 20502969
15 17 18 28 31 43 #UTIL: 21593381
15 17 21 28 31 43 #UTIL: 21555847
17 18 21 24 28 43 #UTIL: 20680896
17 18 21 25 28 43 #UTIL: 21573747
17 18 21 27 28 43 #UTIL: 21965866
17 18 21 27 31 43 #UTIL: 20541305
17 18 21 28 29 43 #UTIL: 21501548
17 18 21 28 31 43 #UTIL: 24397368
17 18 21 28 43 59 #UTIL: 20245477
17 18 21 29 31 43 #UTIL: 20153915
17 18 24 28 31 43 #UTIL: 20883338
17 18 25 28 31 43 #UTIL: 22205661
17 18 28 29 31 43 #UTIL: 21108184
17 18 28 31 43 59 #UTIL: 20269119
17 21 24 28 31 43 #UTIL: 20783169
17 21 25 28 31 43 #UTIL: 21484420
17 21 27 28 31 43 #UTIL: 22042451
17 21 28 29 31 43 #UTIL: 21575023
17 21 28 31 41 43 #UTIL: 20113919
17 21 28 31 43 59 #UTIL: 20682653
18 21 27 28 31 43 #UTIL: 20069260
1 8 12 16 17 24 28 #UTIL: 20011075
1 8 12 16 17 28 43 #UTIL: 20510703
1 8 16 17 18 28 43 #UTIL: 20477775
1 8 16 17 24 28 31 #UTIL: 20242296
1 8 16 17 24 28 43 #UTIL: 21081639
1 8 16 17 24 31 43 #UTIL: 20167007
1 8 16 17 28 31 43 #UTIL: 20654890
1 12 15 16 17 18 28 #UTIL: 20913667
1 12 15 16 17 18 43 #UTIL: 20860510
1 12 15 16 17 21 28 #UTIL: 20551838
1 12 15 16 17 21 43 #UTIL: 20864530
1 12 15 16 17 28 31 #UTIL: 21228478
1 12 15 16 17 28 43 #UTIL: 22029471
1 12 15 16 17 31 43 #UTIL: 21148880
1 12 15 16 18 28 43 #UTIL: 20471921
1 12 15 16 28 31 43 #UTIL: 20689000
1 12 16 17 18 21 28 #UTIL: 22949363
1 12 16 17 18 21 31 #UTIL: 21737490
1 12 16 17 18 21 43 #UTIL: 23290419
1 12 16 17 18 24 28 #UTIL: 20463503
1 12 16 17 18 24 43 #UTIL: 20485270
1 12 16 17 18 25 28 #UTIL: 20951971
1 12 16 17 18 25 43 #UTIL: 20684736
1 12 16 17 18 28 31 #UTIL: 23509825
1 12 16 17 18 28 43 #UTIL: 24809685
1 12 16 17 18 29 43 #UTIL: 20042264
1 12 16 17 18 31 43 #UTIL: 23397459
1 12 16 17 21 24 28 #UTIL: 20001104
1 12 16 17 21 24 43 #UTIL: 20404216
1 12 16 17 21 25 43 #UTIL: 20005893
1 12 16 17 21 27 28 #UTIL: 20528840
1 12 16 17 21 27 43 #UTIL: 20954497
1 12 16 17 21 28 29 #UTIL: 20038524
1 12 16 17 21 28 31 #UTIL: 23288627
1 12 16 17 21 28 43 #UTIL: 23952206
1 12 16 17 21 29 43 #UTIL: 20486283
1 12 16 17 21 31 43 #UTIL: 23601034
1 12 16 17 21 43 59 #UTIL: 20013335
1 12 16 17 24 28 31 #UTIL: 20801273
1 12 16 17 24 28 43 #UTIL: 21890545
1 12 16 17 24 31 43 #UTIL: 20786610
1 12 16 17 25 28 31 #UTIL: 21109340
1 12 16 17 25 28 43 #UTIL: 22280403
1 12 16 17 25 31 43 #UTIL: 20805239
1 12 16 17 27 28 43 #UTIL: 20184360
1 12 16 17 28 29 31 #UTIL: 20297954
1 12 16 17 28 29 43 #UTIL: 21363001
1 12 16 17 28 31 43 #UTIL: 24990918
1 12 16 17 28 41 43 #UTIL: 20714613
1 12 16 17 28 43 59 #UTIL: 21092212
1 12 16 17 29 31 43 #UTIL: 20356326
1 12 16 17 31 43 59 #UTIL: 20087023
1 12 16 18 21 28 31 #UTIL: 21456981
1 12 16 18 21 28 43 #UTIL: 22310638
1 12 16 18 21 31 43 #UTIL: 21678662
1 12 16 18 24 28 43 #UTIL: 20290069
1 12 16 18 25 28 43 #UTIL: 20759117
1 12 16 18 28 31 43 #UTIL: 23167993
1 12 16 21 27 28 43 #UTIL: 20018108
1 12 16 21 28 31 43 #UTIL: 22560535
1 12 16 24 28 31 43 #UTIL: 20543699
1 12 16 25 28 31 43 #UTIL: 20842972
1 12 17 18 21 28 43 #UTIL: 20279147
1 12 17 18 28 31 43 #UTIL: 20799224
1 12 17 21 28 31 43 #UTIL: 20547985
1 15 16 17 18 21 28 #UTIL: 20512025
1 15 16 17 18 21 43 #UTIL: 20835059
1 15 16 17 18 28 31 #UTIL: 21191696
1 15 16 17 18 28 43 #UTIL: 21991207
1 15 16 17 18 31 43 #UTIL: 21120697
1 15 16 17 21 28 31 #UTIL: 20819207
1 15 16 17 21 28 43 #UTIL: 21113862
1 15 16 17 21 31 43 #UTIL: 21114385
1 15 16 17 28 31 43 #UTIL: 22171036
1 15 16 18 28 31 43 #UTIL: 20654869
1 16 17 18 21 24 43 #UTIL: 20375288
1 16 17 18 21 27 28 #UTIL: 20496111
1 16 17 18 21 27 43 #UTIL: 20929358
1 16 17 18 21 28 29 #UTIL: 20000475
1 16 17 18 21 28 31 #UTIL: 23250290
1 16 17 18 21 28 43 #UTIL: 23911203
1 16 17 18 21 29 43 #UTIL: 20457578
1 16 17 18 21 31 43 #UTIL: 23571013
1 16 17 18 24 28 31 #UTIL: 20768072
1 16 17 18 24 28 43 #UTIL: 21854335
1 16 17 18 24 31 43 #UTIL: 20759658
1 16 17 18 25 28 31 #UTIL: 21075312
1 16 17 18 25 28 43 #UTIL: 22244388
1 16 17 18 25 31 43 #UTIL: 20778303
1 16 17 18 27 28 43 #UTIL: 20153476
1 16 17 18 28 29 31 #UTIL: 20264336
1 16 17 18 28 29 43 #UTIL: 21326298
1 16 17 18 28 31 43 #UTIL: 24953575
1 16 17 18 28 41 43 #UTIL: 20678449
1 16 17 18 28 43 59 #UTIL: 21056118
1 16 17 18 29 31 43 #UTIL: 20329675
1 16 17 18 31 43 59 #UTIL: 20059269
1 16 17 21 24 28 31 #UTIL: 20284103
1 16 17 21 24 28 43 #UTIL: 20849861
1 16 17 21 24 31 43 #UTIL: 20656792
1 16 17 21 25 28 31 #UTIL: 20073599
1 16 17 21 25 28 43 #UTIL: 20700616
1 16 17 21 25 31 43 #UTIL: 20119923
1 16 17 21 27 28 31 #UTIL: 20812163
1 16 17 21 27 28 43 #UTIL: 21454349
1 16 17 21 27 31 43 #UTIL: 21226050
1 16 17 21 28 29 31 #UTIL: 20334519
1 16 17 21 28 29 43 #UTIL: 20878188
1 16 17 21 28 31 43 #UTIL: 24124615
1 16 17 21 28 41 43 #UTIL: 20082118
1 16 17 21 28 43 59 #UTIL: 20650383
1 16 17 21 29 31 43 #UTIL: 20756308
1 16 17 21 31 43 59 #UTIL: 20468872
1 16 17 24 28 31 43 #UTIL: 22069932
1 16 17 25 28 31 43 #UTIL: 22284044
1 16 17 27 28 31 43 #UTIL: 20374524
1 16 17 28 29 31 43 #UTIL: 21529059
1 16 17 28 31 41 43 #UTIL: 20983347
1 16 17 28 31 43 59 #UTIL: 21360113
1 16 18 21 28 31 43 #UTIL: 22524627
1 16 18 24 28 31 43 #UTIL: 20511689
1 16 18 25 28 31 43 #UTIL: 20810603
1 16 21 27 28 31 43 #UTIL: 20223045
1 17 18 21 28 31 43 #UTIL: 20516046
8 12 15 16 17 18 43 #UTIL: 20356397
8 12 15 16 17 21 43 #UTIL: 20160659
8 12 15 16 17 24 28 #UTIL: 20516257
8 12 15 16 17 24 43 #UTIL: 21079445
8 12 15 16 17 28 31 #UTIL: 20028981
8 12 15 16 17 28 43 #UTIL: 20877946
8 12 15 16 17 31 43 #UTIL: 20286257
8 12 16 17 18 21 24 #UTIL: 22208243
8 12 16 17 18 21 28 #UTIL: 22108796
8 12 16 17 18 21 31 #UTIL: 21239291
8 12 16 17 18 21 43 #UTIL: 23218095
8 12 16 17 18 24 28 #UTIL: 23450633
8 12 16 17 18 24 31 #UTIL: 21525056
8 12 16 17 18 24 43 #UTIL: 24132634
8 12 16 17 18 25 28 #UTIL: 20672968
8 12 16 17 18 25 43 #UTIL: 21003607
8 12 16 17 18 28 31 #UTIL: 22720824
8 12 16 17 18 28 43 #UTIL: 24155480
8 12 16 17 18 29 43 #UTIL: 20578095
8 12 16 17 18 31 43 #UTIL: 23040292
8 12 16 17 21 24 28 #UTIL: 22838894
8 12 16 17 21 24 31 #UTIL: 22121875
8 12 16 17 21 24 43 #UTIL: 23989686
8 12 16 17 21 25 43 #UTIL: 20118213
8 12 16 17 21 27 43 #UTIL: 20883051
8 12 16 17 21 28 31 #UTIL: 22220583
8 12 16 17 21 28 43 #UTIL: 23020376
8 12 16 17 21 29 43 #UTIL: 20812345
8 12 16 17 21 31 43 #UTIL: 22994504
8 12 16 17 24 25 28 #UTIL: 21349843
8 12 16 17 24 25 43 #UTIL: 21700273
8 12 16 17 24 28 29 #UTIL: 20581345
8 12 16 17 24 28 31 #UTIL: 23545841
8 12 16 17 24 28 43 #UTIL: 24873449
8 12 16 17 24 29 43 #UTIL: 21382090
8 12 16 17 24 31 43 #UTIL: 23896748
8 12 16 17 25 28 31 #UTIL: 20632693
8 12 16 17 25 28 43 #UTIL: 21941725
8 12 16 17 25 31 43 #UTIL: 20652205
8 12 16 17 28 29 43 #UTIL: 21184785
8 12 16 17 28 31 43 #UTIL: 24133486
8 12 16 17 28 43 59 #UTIL: 20175177
8 12 16 17 29 31 43 #UTIL: 20402577
8 12 16 18 21 24 28 #UTIL: 21031358
8 12 16 18 21 24 43 #UTIL: 22029000
8 12 16 18 21 28 31 #UTIL: 20466993
8 12 16 18 21 28 43 #UTIL: 21435575
8 12 16 18 21 31 43 #UTIL: 21117212
8 12 16 18 24 28 31 #UTIL: 21541611
8 12 16 18 24 28 43 #UTIL: 23047840
8 12 16 18 24 31 43 #UTIL: 21783549
8 12 16 18 25 28 43 #UTIL: 20435678
8 12 16 18 28 31 43 #UTIL: 22366230
8 12 16 21 24 28 31 #UTIL: 21179528
8 12 16 21 24 28 43 #UTIL: 22055517
8 12 16 21 24 31 43 #UTIL: 21864828
8 12 16 21 28 31 43 #UTIL: 21491882
8 12 16 24 25 28 43 #UTIL: 21017117
8 12 16 24 28 29 43 #UTIL: 20215818
8 12 16 24 28 31 43 #UTIL: 23069636
8 12 16 25 28 31 43 #UTIL: 20354314
8 12 17 18 24 28 43 #UTIL: 20875662
8 12 17 18 28 31 43 #UTIL: 20160439
8 12 17 21 24 28 43 #UTIL: 20271101
8 12 17 24 28 31 43 #UTIL: 20891542
8 15 16 17 18 21 43 #UTIL: 20126561
8 15 16 17 18 24 28 #UTIL: 20471009
8 15 16 17 18 24 43 #UTIL: 21046062
8 15 16 17 18 28 43 #UTIL: 20833913
8 15 16 17 18 31 43 #UTIL: 20254895
8 15 16 17 21 24 43 #UTIL: 20751082
8 15 16 17 21 31 43 #UTIL: 20036210
8 15 16 17 24 28 31 #UTIL: 20663039
8 15 16 17 24 28 43 #UTIL: 21423258
8 15 16 17 24 31 43 #UTIL: 20951478
8 15 16 17 28 31 43 #UTIL: 20927641
8 15 16 24 28 31 43 #UTIL: 20064408
8 16 17 18 21 24 28 #UTIL: 22790645
8 16 17 18 21 24 31 #UTIL: 22090342
8 16 17 18 21 24 43 #UTIL: 23954375
8 16 17 18 21 25 43 #UTIL: 20086775
8 16 17 18 21 27 43 #UTIL: 20854377
8 16 17 18 21 28 31 #UTIL: 22179429
8 16 17 18 21 28 43 #UTIL: 22973988
8 16 17 18 21 29 43 #UTIL: 20777881
8 16 17 18 21 31 43 #UTIL: 22962592
8 16 17 18 24 25 28 #UTIL: 21307548
8 16 17 18 24 25 43 #UTIL: 21669053
8 16 17 18 24 28 29 #UTIL: 20537143
8 16 17 18 24 28 31 #UTIL: 23505482
8 16 17 18 24 28 43 #UTIL: 24827308
8 16 17 18 24 29 43 #UTIL: 21348647
8 16 17 18 24 31 43 #UTIL: 23865253
8 16 17 18 25 28 31 #UTIL: 20595907
8 16 17 18 25 28 43 #UTIL: 21900180
8 16 17 18 25 31 43 #UTIL: 20623179
8 16 17 18 28 29 43 #UTIL: 21140849
8 16 17 18 28 31 43 #UTIL: 24093393
8 16 17 18 28 43 59 #UTIL: 20137987
8 16 17 18 29 31 43 #UTIL: 20372210
8 16 17 21 24 25 43 #UTIL: 20674351
8 16 17 21 24 27 28 #UTIL: 20367473
8 16 17 21 24 27 43 #UTIL: 21555104
8 16 17 21 24 28 29 #UTIL: 20268826
8 16 17 21 24 28 31 #UTIL: 22884855
8 16 17 21 24 28 43 #UTIL: 23589905
8 16 17 21 24 29 43 #UTIL: 21477713
8 16 17 21 24 31 43 #UTIL: 23700992
8 16 17 21 25 28 43 #UTIL: 20124548
8 16 17 21 27 28 43 #UTIL: 20581983
8 16 17 21 27 31 43 #UTIL: 20667270
8 16 17 21 28 29 43 #UTIL: 20427088
8 16 17 21 28 31 43 #UTIL: 22986427
8 16 17 21 29 31 43 #UTIL: 20576648
8 16 17 24 25 28 31 #UTIL: 21250629
8 16 17 24 25 28 43 #UTIL: 22478748
8 16 17 24 25 31 43 #UTIL: 21289338
8 16 17 24 27 28 43 #UTIL: 20025950
8 16 17 24 28 29 31 #UTIL: 20649184
8 16 17 24 28 29 43 #UTIL: 21781372
8 16 17 24 28 31 43 #UTIL: 24789909
8 16 17 24 28 41 43 #UTIL: 20241149
8 16 17 24 28 43 59 #UTIL: 20738536
8 16 17 24 29 31 43 #UTIL: 21137694
8 16 17 24 31 43 59 #UTIL: 20160874
8 16 17 25 28 31 43 #UTIL: 21768011
8 16 17 28 29 31 43 #UTIL: 21145750
8 16 17 28 31 43 59 #UTIL: 20460174
8 16 18 21 24 28 31 #UTIL: 21140631
8 16 18 21 24 28 43 #UTIL: 22011817
8 16 18 21 24 31 43 #UTIL: 21835096
8 16 18 21 28 31 43 #UTIL: 21454047
8 16 18 24 25 28 43 #UTIL: 20978043
8 16 18 24 28 29 43 #UTIL: 20174636
8 16 18 24 28 31 43 #UTIL: 23031738
8 16 18 25 28 31 43 #UTIL: 20319984
8 16 21 24 28 31 43 #UTIL: 22055654
8 16 24 25 28 31 43 #UTIL: 20885145
8 16 24 28 29 31 43 #UTIL: 20216485
8 17 18 21 24 28 43 #UTIL: 20232407
8 17 18 24 28 31 43 #UTIL: 20857982
8 17 21 24 28 31 43 #UTIL: 20263457
12 14 15 16 17 18 21 #UTIL: 21651588
12 14 15 16 17 18 25 #UTIL: 22164897
12 14 15 16 17 18 28 #UTIL: 22605110
12 14 15 16 17 18 31 #UTIL: 20977202
12 14 15 16 17 18 43 #UTIL: 23178339
12 14 15 16 17 21 25 #UTIL: 22012973
12 14 15 16 17 21 28 #UTIL: 21962575
12 14 15 16 17 21 31 #UTIL: 21402663
12 14 15 16 17 21 43 #UTIL: 22934990
12 14 15 16 17 25 28 #UTIL: 23188992
12 14 15 16 17 25 31 #UTIL: 21743385
12 14 15 16 17 25 43 #UTIL: 23702784
12 14 15 16 17 28 31 #UTIL: 22533432
12 14 15 16 17 28 43 #UTIL: 23649448
12 14 15 16 17 29 43 #UTIL: 20177927
12 14 15 16 17 31 43 #UTIL: 22766454
12 14 15 16 18 21 25 #UTIL: 20249717
12 14 15 16 18 21 28 #UTIL: 20385810
12 14 15 16 18 21 43 #UTIL: 21229519
12 14 15 16 18 25 28 #UTIL: 21524874
12 14 15 16 18 25 43 #UTIL: 21942792
12 14 15 16 18 28 31 #UTIL: 20793481
12 14 15 16 18 28 43 #UTIL: 22063469
12 14 15 16 18 31 43 #UTIL: 20938826
12 14 15 16 21 25 28 #UTIL: 20607623
12 14 15 16 21 25 43 #UTIL: 21386194
12 14 15 16 21 28 31 #UTIL: 20404346
12 14 15 16 21 28 43 #UTIL: 21088485
12 14 15 16 21 31 43 #UTIL: 20921510
12 14 15 16 25 28 31 #UTIL: 21389424
12 14 15 16 25 28 43 #UTIL: 22496985
12 14 15 16 25 31 43 #UTIL: 21461763
12 14 15 16 28 31 43 #UTIL: 21922854
12 14 15 17 25 28 43 #UTIL: 20382025
12 14 16 17 18 21 25 #UTIL: 20796149
12 14 16 17 18 21 28 #UTIL: 21424597
12 14 16 17 18 21 31 #UTIL: 20624788
12 14 16 17 18 21 43 #UTIL: 22411833
12 14 16 17 18 25 28 #UTIL: 22140576
12 14 16 17 18 25 31 #UTIL: 20435028
12 14 16 17 18 25 43 #UTIL: 22577668
12 14 16 17 18 28 31 #UTIL: 21845902
12 14 16 17 18 28 43 #UTIL: 23166133
12 14 16 17 18 31 43 #UTIL: 22087289
12 14 16 17 21 25 28 #UTIL: 21165409
12 14 16 17 21 25 31 #UTIL: 20481295
12 14 16 17 21 25 43 #UTIL: 21976511
12 14 16 17 21 27 43 #UTIL: 20281757
12 14 16 17 21 28 31 #UTIL: 21437539
12 14 16 17 21 28 43 #UTIL: 22150680
12 14 16 17 21 31 43 #UTIL: 22080526
12 14 16 17 25 28 31 #UTIL: 22012037
12 14 16 17 25 28 43 #UTIL: 23149044
12 14 16 17 25 31 43 #UTIL: 22106445
12 14 16 17 28 29 43 #UTIL: 20004300
12 14 16 17 28 31 43 #UTIL: 23015845
12 14 16 18 21 25 43 #UTIL: 20402212
12 14 16 18 21 28 43 #UTIL: 20711226
12 14 16 18 21 31 43 #UTIL: 20374662
12 14 16 18 25 28 31 #UTIL: 20375623
12 14 16 18 25 28 43 #UTIL: 21647033
12 14 16 18 25 31 43 #UTIL: 20401448
12 14 16 18 28 31 43 #UTIL: 21419629
12 14 16 21 25 28 43 #UTIL: 20370877
12 14 16 21 25 31 43 #UTIL: 20045439
12 14 16 21 28 31 43 #UTIL: 20664906
12 14 16 25 28 31 43 #UTIL: 21461353
12 15 16 17 18 21 24 #UTIL: 20782761
12 15 16 17 18 21 25 #UTIL: 21380924
12 15 16 17 18 21 27 #UTIL: 22595225
12 15 16 17 18 21 28 #UTIL: 25410660
12 15 16 17 18 21 29 #UTIL: 21916962
12 15 16 17 18 21 31 #UTIL: 24832608
12 15 16 17 18 21 38 #UTIL: 20402028
12 15 16 17 18 21 43 #UTIL: 26747342
12 15 16 17 18 24 28 #UTIL: 21563426
12 15 16 17 18 24 31 #UTIL: 20119206
12 15 16 17 18 24 43 #UTIL: 22333798
12 15 16 17 18 25 28 #UTIL: 22917210
12 15 16 17 18 25 31 #UTIL: 21082689
12 15 16 17 18 25 43 #UTIL: 23376084
12 15 16 17 18 27 28 #UTIL: 21358442
12 15 16 17 18 27 31 #UTIL: 20058821
12 15 16 17 18 27 43 #UTIL: 22329734
12 15 16 17 18 28 29 #UTIL: 22118241
12 15 16 17 18 28 31 #UTIL: 25722277
